"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"East Asia & Pacific","EAS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2236372239929","92.7201132846346","93.1967804524098","93.390542081462","94.2114583802529","93.8449855484836","94.8478260228181","94.9201543791148","95.3513507095273","95.1658764816872","95.5426436840747","96.1416216132401","96.3971680759818","96.6026789439967","96.7282517141434","97.0996797638928","97.198108141376","97.8548149745798","97.8737145984247","98.0575567896267","98.0133338488244","",
"Europe & Central Asia (excluding high income)","ECA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","99.9938343809657","99.9215090354821","99.9051407263089","99.9103582095692","99.6576196934006","99.8816190704524","99.8896096297145","99.9098302570221","99.9334517010021","99.9022484494381","99.8796415317047","99.8730854493955","99.8856080910173","99.9063544117588","99.9144797318665","99.9395217331862","99.9244805349554","99.9557778282364","99.9468866178254","99.9600521967667","98.2698785814502","99.9747014231173","99.9801380333328","99.9810906511605","99.9844410157369","99.9892010819443","",
"Europe & Central Asia","ECS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.9978745224497","99.9714883174473","99.9652655728551","99.9672683656261","99.8715423604406","99.9493964240866","99.9528656956635","99.9615617943828","99.9716814492169","99.9584729524689","99.9489487877136","99.9462359686686","99.9515832665028","99.9603665649643","99.9637749415269","99.9742658159395","99.9678361247815","99.9810754122","99.9772262352054","99.9828399900704","99.2553035277639","99.9696221715838","99.9914164447254","99.9918353726555","99.9932515305436","99.9953213445151","",
"Ecuador","ECU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.830167","92.0513763427734","92.429817199707","92.726642","93.071434","93.7322616577148","94.0246200561523","94.3093872070313","94.9730453491211","94.8655700683594","95.832649230957","96.3152618408203","96.812614440918","97.2065734863281","96.4708633422852","97.4621429443359","96.8726959228516","97.1949310302734","98.0346755981445","98.9760665893555","98.8258819580078","98.6999969482422","99.1999969482422","98.6999969482422","99.0899963378906","98.8499984741211","",
"Egypt, Arab Rep.","EGY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4","95.3922424316406","95.6485366821289","95.5","96.1543273925781","96.4024658203125","96.6465225219727","96.8857345581055","97.6999969482422","97.3440780639648","97.5361785888672","98.8000030517578","97.9070281982422","99.4000015258789","99.0400009155273","98.4656295776367","99.8000030517578","98.8697128295898","99.3945541381836","99.4521636962891","99.6999969482422","99.8503875732422","99.8000030517578","99.3000030517578","100","100","100","100","100","",
"Euro area","EMU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Eritrea","ERI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9","24.7554473876953","25.8746109008789","26.9896945953369","28.0999355316162","29.2545108795166","30.3525619506836","32.2000007629395","32.5282592773438","33.6106033325195","34.6924095153809","35.7760925292969","36.8642921447754","37.9597244262695","39.0650978088379","40.1831207275391","41.3165016174316","42.4679489135742","43.6392288208008","44.828311920166","46.0322418212891","47.2480392456055","48.4727439880371","49.7033843994141","50.9369926452637","52.1710968017578","",
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Estonia","EST","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Ethiopia","ETH","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6999998092651","10.1624908447266","11.8548336029053","13.5419406890869","15.2261619567871","14","18.5954036712646","20.2854804992676","21.9827899932861","23.6900386810303","25.4099369049072","23","28.8985195159912","30.6716728210449","27.2000007629395","29","42.9000015258789","44.2999992370605","44.940601348877","48.063591003418","51.0939826965332","",
"European Union","EUU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9601962766443","100","100","100","99.9953512380042","",
"Fragile and conflict affected situations","FCS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.379979617824","40.8268289384986","41.4432014589444","43.2494709931656","42.6250966287744","42.7235456664394","43.6708528401349","44.9823556547601","44.8348032154073","45.6509055331886","46.1928702094421","48.0779060415145","49.364977007434","50.8552575663457","50.3528446282428","50.3612530137864","54.5929842485562","54.9309353165559","55.0336220533594","55.8566912409178","56.537250991542","",
"Finland","FIN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Fiji","FJI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9","71.7715148925781","73.0895843505859","74.4028167724609","75.7249221801758","77.0006790161133","79.629997253418","80","80.7918395996094","82.0513534545898","83.3127365112305","88.9000015258789","86.1600036621094","87.1348648071289","89.2485809326172","90.146125793457","91.0708312988281","91.75","93.7866058349609","95.1682434082031","96.5617446899414","96","99.3725051879883","99.7158813476563","100","",
"France","FRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Faroe Islands","FRO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Micronesia, Fed. Sts.","FSM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","48.3374671936035","50.1000328063965","51.857364654541","53.6118087768555","55.3657188415527","57.1214981079102","58.8818016052246","60.6493339538574","62.4268074035645","64.5315170288086","66.5939865112305","68.4323654174805","70.2488174438477","72.0532455444336","73.9390563964844","75.9620132446289","77.9439086914063","79.7029113769531","81.2767333984375","82.9259185791016","",
"Gabon","GAB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5999984741211","77.1408004760742","77.8424377441406","78.5388412475586","79.2323532104492","81.5999984741211","80.6201782226563","81.3195495605469","82.0261535644531","82.7426986694336","89.4617233276367","88.8595657348633","89.3000030517578","86.4000015258789","86.9643096923828","87.3768615722656","88.2038269042969","86.2699966430664","89.8815155029297","90.7262954711914","91.5715637207031","",
"United Kingdom","GBR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Georgia","GEO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8118133544922","99.8053283691406","99.9000015258789","100","99.9300003051758","97.9350509643555","100","100","100","100","100","100","100","100","100","100","100","100","99.9000015258789","100","100","",
"Ghana","GHA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6","30.36940574646","32.4504508972168","34.5287704467773","36.6036949157715","42.6","40.7405395507813","43.7000007629395","44.8375129699707","46.8580703735352","48.2999992370605","50.8858299255371","41.25","55.093448638916","56.9297943115234","60.5","60.990779876709","64.1999969482422","64.0625610351563","56.5099983215332","70.6999969482422","78.3000030517578","74.0788421630859","79.3000030517578","79","80.4000015258789","83.5","85.8735504150391","",
"Gibraltar","GIB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guinea","GIN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4","15.1462574005127","16.4323844909668","17.7109260559082","18.9842319488525","20.2546520233154","20.2000007629395","22.7962913513184","24.0725688934326","25.3560771942139","26.6495265960693","27.955623626709","29.2770805358887","26.2000007629395","31.9759578704834","33.3531188964844","34.7451210021973","33.5","35.4000015258789","45","42.2000007629395","44.6686782836914","",
"Gambia, The","GMB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7","18.2500495910645","19.921443939209","21.5901184082031","23.255392074585","24.9165878295898","26.572940826416","34.2999992370605","29.8700199127197","31.5175647735596","27.7999992370605","34.7993011474609","30.4562683105469","38.0789451599121","39.7242279052734","41.3767395019531","43.039192199707","46.6552772521973","48.2470855712891","49.8279304504395","51.5","52.9337272644043","54.5619888305664","56.3274078369141","56.2000007629395","60.2999992370605","62.0999984741211","62.2730674743652","",
"Guinea-Bissau","GNB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25370573997498","2.59146237373352","3.92633271217346","5.26066637039185","14.5361995697021","7.93760061264038","9.28555965423584","4.69999980926514","6","13.3999118804932","14.8038854598999","16.227689743042","17.2000007629395","20.0531539916992","22.9687919616699","26","28.4950561523438","30.9615573883057","33.3354682922363","",
"Equatorial Guinea","GNQ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5595626831055","65.5711898803711","65.5752334594727","65.5740432739258","65.5699691772461","65.5653533935547","65.562614440918","65.5643920898438","65.5734100341797","65.5923614501953","66.1572647094727","66.0999984741211","65.7359466552734","65.8208084106445","65.923469543457","66.0409774780273","66.1703567504883","66.3086395263672","66.4528579711914","66.6000442504883","66.7477264404297","",
"Greece","GRC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Grenada","GRD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.04","85.5294647216797","86.0422286987305","86.3716583251953","86.6935119628906","87.010124206543","87.323844909668","87.6370391845703","87.9521026611328","88.2716827392578","90","88.9352569580078","89.2846603393555","88.8000030517578","90.0322494506836","90.4349060058594","90.8553771972656","91.2906875610352","91.7378692626953","92.1939544677734","92.3000030517578","93.120964050293","93.5864486694336","",
"Greenland","GRL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guatemala","GTM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8","67.6799392700195","68.9040756225586","70.1241302490234","70.9","73.3182067871094","73.7327270507813","78.667839050293","78.51220703125","77.2282409667969","78.3892059326172","83.7309951782227","80.7194061279297","81.8939971923828","83.0785293579102","84.2757110595703","84.0264129638672","86.7188568115234","87.9692916870117","85.4943695068359","90.520622253418","91.8155822753906","93.3000030517578","94.4292373657227","95.7420043945313","97.0552673339844","",
"Guam","GUM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8443069458008","99.8758163452148","99.906867980957","99.937255859375","99.9650802612305","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guyana","GUY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.376631","70.713981628418","71.3519821166992","71.9872665405273","72.6191558837891","73.246955871582","73.8699188232422","74.5172805786133","75.1007385253906","75.6766128540039","76.2472534179688","76.8150100708008","77.5","73.3825912475586","78.5249252319336","79.1057662963867","77.5999984741211","83.0916290283203","84.0845413208008","85.0664825439453","86.0264892578125","86.9000015258789","88.0038375854492","89.1703567504883","90.2958145141602","91.1983795166016","91.9157562255859","92.5405426025391","",
"High income","HIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8179657621232","99.8593033737421","99.8466004517244","99.8586682050176","99.8634909895524","99.8689760339433","99.8653431832851","99.8784660810184","99.8942462045598","99.8882386573697","99.8993578015723","99.8945368308765","99.8991728968035","99.9366892819336","99.9075514594545","99.9115118427039","99.9410863542341","99.9245815578999","99.929244258783","99.9504340640924","99.9486889580269","99.9556142883071","99.9654235625918","99.9570915198481","99.970694209553","99.9690946886165","99.9584750967798","99.9713310295308","99.9818667011525","99.9850468228112","99.9882984510084","",
"Hong Kong SAR, China","HKG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Honduras","HND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.781937","58.913112","61.100156","64.733947","66.122022","61.68112","64.794754","66.859519","67.394103","67.3833541870117","64.1999969482422","63.1411361694336","65.090461730957","67.113525390625","68.9033126831055","71.2664489746094","73.5481872558594","76.3968963623047","78.2696838378906","80.9846649169922","82.1952972412109","83.6077270507813","87.1848831176758","88.6537704467773","89.9817123413086","91.5999984741211","86.5","91.5999984741211","91.0999984741211","93.2067108154297","",
"Heavily indebted poor countries (HIPC)","HPC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7593002277889","18.5303751020332","19.26997522789","20.776187920558","21.8631151112415","21.6090082972324","24.2252810051036","25.7944112317336","25.8876644343696","27.0319800701557","28.8130195825749","29.3114018944102","32.0804253256714","32.9799316433617","35.5266810110775","35.4638281916513","40.6985075121105","41.598266537877","44.2125126513089","44.9861028194082","46.5424069463776","",
"Croatia","HRV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Haiti","HTI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3","30.0130176544189","30.5570373535156","31.0969753265381","31.6320724487305","33.7000007629395","31.5423812866211","33.152473449707","31.6000003814697","34.1108131408691","34.588005065918","33.9000015258789","35.550651550293","36.0414657592773","36.5422210693359","37.0556221008301","37.5843849182129","37.9000015258789","38.6978759765625","39.496410369873","40.8362846374512","40.4000015258789","43.7492713928223","44.962345123291","45.990234375","46.9255332946777","",
"Hungary","HUN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"IBRD only","IBD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3117109204085","83.7409311066892","85.8305928920931","86.4068413110415","86.9175073888646","87.6237499406879","88.3578743301031","89.1422350993509","89.9567447963772","90.7685116888337","91.4597041187166","89.1974921552317","92.7899866046313","93.4911011286849","94.0601143778238","95.2149875196826","95.7785636381204","96.7257542128197","97.7826100874021","98.317338005068","98.7784470650345","",
"IDA & IBRD total","IBT","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.9053173003655","73.520328968976","75.3004775710749","76.0403436784776","76.3232126679062","76.9375541881879","77.8055658248155","78.4096332320417","79.1709969525675","79.874102899189","80.3230213255202","79.0800261573907","82.1512029840409","82.752294705696","83.242418726429","84.3986061321009","85.6781285175771","86.7430415281495","87.8933381062653","88.421488295289","89.021668566695","",
"IDA total","IDA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6143924926027","37.9591928365061","34.9900453116856","35.7837142137396","36.9637246857658","38.7863938497876","38.7438766049216","39.5224225504527","41.5725746302423","42.1471981475465","43.2128960546117","44.0297593516904","44.2131180405359","46.6485323894008","48.4953794158634","49.1813741348396","49.8339715815519","51.4121936506039","55.2706241315303","57.0811618432459","58.8797489293883","59.8345781257574","61.2261731828994","",
"IDA blend","IDB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8180582313114","55.0786512747734","54.2247611257852","54.9569391451073","55.3217938300815","57.7533589518874","56.4078934485431","56.8803995269772","57.2794332399075","58.4776089848804","58.8677131193836","58.1232299752804","57.1111530071316","61.686336949634","61.2480916290387","62.2838466358017","61.2531041992716","61.4466489109678","65.3969706445058","63.8024915312412","65.9321070935129","66.9988649272964","67.8680694575568","",
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9","66.6965637207031","55.43","62.8","66.86","72.39","80.3","80.94","83.73","86.3000030517578","86.2600021362305","87.5999984741211","87.9400024414063","89.0100021362305","85.0383224487305","90.620002746582","91.0999984741211","92.7300033569336","93.5500030517578","94.1500015258789","94.8300018310547","96","96.4642562866211","97.0100021362305","97.5373687744141","97.620002746582","98.1399993896484","98.5100021362305","98.8499984741211","96.9499969482422","",
"IDA only","IDX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5691833698817","25.1778965244107","26.008760517592","27.6299721683254","29.1548205363233","29.782594879203","30.7201281654306","33.6826864007951","33.9739238403921","35.3712305855066","36.9621075180568","37.744227093033","39.0751701329825","42.075107529652","42.5743910036184","44.06717416294","46.338514742076","50.1461524206226","53.6782127607647","55.3026984203386","56.2071437164948","57.8593075730236","",
"Isle of Man","IMN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9","49.8113098144531","51.4087753295898","53.0035209655762","54.5948638916016","56.1821327209473","60.1","58.7214736938477","55.7999992370605","62.2999992370605","64.0474853515625","64.4000015258789","67.5798110961914","67.9000015258789","71.1198654174805","72.8993835449219","75","76.3000030517578","67.5999984741211","79.9000015258789","81.9993286132813","83.8724975585938","88","89.2177963256836","92.1249465942383","95.6999969482422","97.3082656860352","99","",
"Not classified","INX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Iran, Islamic Rep.","IRN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9000015258789","98.1293029785156","98.2332763671875","98.3320236206055","98.4278793334961","98.523193359375","98.4000015258789","98.7220993041992","98.8310470581055","99.7099990844727","99.4910430908203","99.5726470947266","99.6432800292969","99.8300018310547","100","99.9599990844727","99.9499969482422","99.9400024414063","100","100","100","",
"Iraq","IRQ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9216766357422","97.0627975463867","97.1963348388672","97.3246307373047","97.4500427246094","97.5749206542969","97.6221084594727","98.0999984741211","97.971435546875","98.1198806762695","98.2809677124023","98","99.3000030517578","98.8662796020508","99.0984344482422","99.3454284667969","99.6043014526367","99.8720703125","99.9000015258789","99.9920043945313","100","",
"Iceland","ISL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Israel","ISR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Italy","ITA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Jamaica","JAM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.334586","77.2288665771484","78.0329208374023","78.836296081543","79.638313293457","80.4382934570313","85.706045","82.0294036865234","82.8191757202148","84.554112","84.3941345214844","87.7081146240234","86.6812896728516","86.6085662841797","87.3378067016602","88.0665054321289","88.7970809936523","89.5321807861328","92","91.0267791748047","92.1999969482422","91.0999984741211","93.0999984741211","93.9000015258789","93.3000030517578","94.9000015258789","96.7379837036133","97.6095809936523","98.4871215820313","99.3676223754883","100","",
"Jordan","JOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8","97.8546829223633","97.9748611450195","98.0943603515625","98.2125015258789","98.3285980224609","98.4419784545898","98.9","98.6578521728516","98.7589111328125","98.9342727661133","98.9780654907227","99.5","99.0452499389648","99.1734390258789","99.1008911132813","100","98.8000030517578","100","99.4000015258789","100","99.6515655517578","99.5","99.7014389038086","99.7484970092773","99.8981704711914","99.9588241577148","100","99.9000015258789","100","99.9000015258789","",
"Japan","JPN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Kazakhstan","KAZ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9","99.1921157836914","99.2694702148438","99.3427505493164","97","99.5095596313477","99.6500015258789","99.8099975585938","99.9199981689453","99.9599990844727","100","99.7665481567383","100","100","100","100","99.7974700927734","100","100","100","100","100","100","100","100","100","",
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9","3.47343683242798","5.42734336853027","7.37853050231934","9.32631778717041","14.5","13.2088918685913","15.1311712265015","17.0330848693848","18.9274139404297","16","22.7027149200439","24.5883865356445","26.4759292602539","28.3679943084717","30.2672901153564","23","19.2000007629395","36.0356559753418","37.990966796875","39.9661064147949","36","41.5999984741211","53.0999984741211","55.9764099121094","61.2845726013184","69.6999969482422","71.4379425048828","",
"Kyrgyz Republic","KGZ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8","99.553825378418","99.5655822753906","99.6102447509766","99.5810089111328","100","99.5021209716797","99.4571838378906","99.4423065185547","98.8899993896484","99.5400009155273","99.5100021362305","99.5","99","98.3199996948242","99.8000030517578","98.9300003051758","99.8000030517578","98.6900024414063","99.7099990844727","100","100","99.8742370605469","99.9810485839844","",
"Cambodia","KHM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.67","8.82003688812256","16.6000003814697","14.6247777938843","18.1870994567871","19.2999992370605","25.2983837127686","20.5","32.4075813293457","35.9676361083984","26.3999996185303","43.1121520996094","31.1000003814697","50.3072624206543","53.9305648803711","57.5736961364746","56.0999984741211","64.9104232788086","69.5443115234375","89.0699996948242","81.0756530761719","84","86.4000015258789","",
"Kiribati","KIR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1248970031738","56.9190254211426","58.70556640625","60.4868774414063","62.2652969360352","69.6764068603516","68.8000030517578","67.6072235107422","69.3987274169922","64.1900024414063","63.1677360534668","74.8437347412109","76.6912612915039","78.9310607910156","83.4539489746094","90.5581817626953","92.7996139526367","86.1764450073242","88.1031646728516","90.0328521728516","91.9630279541016","",
"St. Kitts and Nevis","KNA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3068161010742","91.6711730957031","92.0354309082031","92.3990020751953","92.7612075805664","93.1213836669922","93.4788360595703","93.8328857421875","94.182861328125","94.5279922485352","95.2815399169922","93.5299987792969","95.8031845092773","96.0549850463867","96.3038940429688","96.5522689819336","96.8025207519531","97.0572891235352","97.3192901611328","97.5912246704102","99.843391418457","100","100","100","100","100","100","100","100","100","100","",
"Korea, Rep.","KOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8828430175781","99.9126739501953","99.9422149658203","99.9694366455078","99.9891204833984","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
